ID,name,gender,year_of_birth,height,ethnicity
/m/02gtfm,Tsutomu Yamazaki,M,1936.0,,
/m/0b2lh0,Anica Dobra,F,1963.0,,
/m/068t3n,Dante Basco,M,1975.0,1.69,
/m/06j035,Christine Ebersole,F,1953.0,1.778,
/m/08wd0f,Dakin Matthews,M,1943.0,,
/m/02qnywq,Dr. Rajasekhar,M,1962.0,,
/m/027gds6,Arthi Agarwal,F,1983.0,1.68,
/m/03qpdtz,Erville Alderson,M,1882.0,,
/m/0k59bs,Eitarô Ozawa,M,1909.0,,
/m/06v8s0,Wendee Lee,F,1960.0,,
/m/0c2nlb,David Lodge,M,1921.0,1.82,
/m/051vw2,Bolo Yeung,M,1946.0,1.68,
/m/02rhrz4,Rolf Lassgård,M,1955.0,,
/m/0jt2kf,Jamie Harrold,M,,,
/m/07rhpg,Lesley Sharp,F,1964.0,1.65,
/m/06shwk,Santiago Segura,M,1965.0,1.72,
/m/04xbs6,Leo Genn,M,1905.0,,
/m/0prfz,Liev Schreiber,M,1967.0,1.91,Jewish people
/m/02x6kb0,Wally Wales,M,1895.0,,
/m/0chh6w,Chafurin,M,1961.0,,
/m/03q64h,Akira Kamiya,M,1946.0,,
/m/01wzs_q,Kenichi Ogata,M,1942.0,,
/m/0cv0r5,Stefania Sandrelli,F,1946.0,,
/m/034rd9,Jennifer Hale,F,1972.0,1.75,
/m/06hcn8,John Nettleton,M,1929.0,,
/m/08r5fn,Richard Lawson,M,1947.0,,African American
/m/056jp0,Joan Leslie,F,1925.0,,
/m/0bq43r,Gailard Sartain,M,1946.0,,
/m/02qhjws,Kostas Voutsas,M,1931.0,,
/m/02z1vt,Wilfred Lucas,M,1871.0,,
/m/03cx4q,Casper Van Dien,M,1968.0,1.77,
/m/02hs3p,Jeanette MacDonald,F,1903.0,1.63,
/m/03cg7pn,Bert Roach,M,1891.0,,
/m/0409gt7,Jean Willes,F,1923.0,,
/m/03gsrkz,William Irving,M,1893.0,,
/m/02qc62r,James C. Morton,M,1884.0,,
/m/04s384,Prithviraj Kapoor,M,1901.0,,
/m/0f7glr,Peter Bull,M,1912.0,,
/m/035rpd,Eric Braeden,M,1941.0,,
/m/0284ltt,Lori Heuring,F,1973.0,1.7,
/m/03wfnsp,Jean Dujardin,M,1972.0,1.82,
/m/0fgyyy,Richard Norton,M,1950.0,,
/m/08mbf0,Jsu Garcia,M,1963.0,1.85,
/m/0c1h8bs,Michael Cavanaugh,M,1942.0,,
/m/01rrxr,Sinbad,M,1956.0,1.95,African American
/m/0flnpq,Anne Jackson,F,1926.0,,
/m/02n1sr,Rhea Perlman,F,1948.0,1.524,
/m/06vf33,Monica Vitti,F,1931.0,,
/m/03303m,Tracey Gold,F,1969.0,1.61,
/m/09g_k5,Virna Lisi,F,1936.0,1.651,
/m/05t00ng,Hannes Jaenicke,M,1960.0,,
/m/0d68z7,Sandy Baron,M,1937.0,,Jewish people
/m/08wgmv,Fran Ryan,F,1916.0,,
/m/02qftvr,Bahadur,M,1930.0,,
/m/05zj9nj,Alex Benno,M,1873.0,,
/m/02s_02,Zachary Scott,M,1914.0,,
/m/0cy_c3,Jim Metzler,M,1951.0,,
/m/04pxdz,Taryn Manning,F,1978.0,1.575,
/m/0cbcq,Richard Barthelmess,M,1895.0,,
/m/02z5gpq,Dick Anthony Williams,M,1934.0,,African American
/m/03nq08,Bernard Fox,M,1927.0,,
/m/0br2nz3,Frank C. Turner,M,1951.0,1.83,
/m/0bj640,Allu Arjun,M,1983.0,1.75,Telugu people
/m/0b7bk8,Sonali Kulkarni,F,1974.0,1.6,Indian people
/m/027l0yg,Terence Yin,M,1975.0,,
/m/097rfn,Youki Kudoh,F,1971.0,1.58,
/m/03dh26,Jean Lefebvre,M,1919.0,,
/m/03204v,Daphne Zuniga,F,1962.0,1.73,
/m/01nczg,Joan Rivers,F,1933.0,1.575,Jewish people
/m/05qwxj,Grażyna Szapołowska,F,1953.0,,
/m/01vzx45,Coolio,M,1963.0,1.727,African American
/m/08hqh0,Vince Corazza,M,1972.0,510.0,
/m/03clp78,Ron Lea,M,,,
/m/02k4pk,Jeremy London,M,1972.0,1.8,
/m/04s430,Chris Parnell,M,1967.0,1.73,
/m/0dcvkv,Mallika Kapoor,F,1985.0,,
/m/06j8q_,Timothy Busfield,M,1957.0,1.77,
/m/02xxsl,Redman,M,1970.0,1.85,
/m/0k0zjt,Vadivukkarasi,F,,,
/m/041ly3,Curtis Armstrong,M,1953.0,,
/m/0bz17r,Rick Gomez,M,1972.0,1.715,
/m/03m8g9b,Meinhart Maur,M,1891.0,,
/m/05p8rrc,Wang Xueqi,M,1946.0,,
/m/0gdmdm,Hu Jun,M,1968.0,,
/m/02s2ft,Chris Cooper,M,1951.0,1.78,
/m/0g4x3l,Ron Canada,M,1949.0,,
/m/06cfrk,AnnaSophia Robb,F,1993.0,1.55,
/m/0165cp,Virginie Ledoyen,F,1976.0,1.66,
/m/06kh6q,Milind Soman,M,1965.0,1.8,
/m/04lzq2,Kenji Utsumi,M,1937.0,,
/m/04z3r2,Goro Naya,M,1929.0,,
/m/08vcjc,Rosalie Crutchley,F,1920.0,,
/m/02w1vg,James Coco,M,1930.0,1.77,
/m/0f14q,Majel Barrett,F,1932.0,1.75,
/m/0fl0y2,Timothy Bateson,M,1926.0,,
/m/03gwjht,Austin Trevor,M,1897.0,,
/m/045c8k,Moira Kelly,F,1968.0,1.62,
/m/0b84vr,Tom Alter,M,1950.0,,
/m/03gqpqy,Paul Chun,M,1945.0,,
/m/01w227,Margaret Colin,F,1958.0,1.8,
/m/0c2mx4,Ron Cook,M,1948.0,,
/m/0bvbly,Reb Brown,M,1948.0,,
/m/0583pr,Mathilda May,F,1965.0,,
/m/0633y8,Aubrey Morris,M,1926.0,,
/m/0f9j5j,Hardie Albright,M,1903.0,,
/m/025vvw5,Carleton Young,M,1905.0,,
/m/05cy5n,Gene Barry,M,1919.0,1.829,Jewish people
/m/026tvdd,Merritt Wever,F,1980.0,1.74,
/m/03cs67t,Bill Raymond,M,,,
/m/035cl3,Kevin McDonald,M,1961.0,1.82,
/m/07hdq5,Cheran,M,1970.0,,
/m/02gkq9,James Caviezel,M,1968.0,1.88,Slovak American
/m/03q4_v,Cleavon Little,M,1939.0,1.82,African American
/m/0gc028t,Kabir Sadanand,M,,,
/m/0f134h,Corinne Calvet,F,1925.0,,
/m/02n7jc,Louis Jourdan,M,1921.0,1.85,
/m/05bzhww,Nobuko Otowa,F,1925.0,,
/m/0k11bl,Taiji Tonoyama,M,1915.0,,
/m/028bs1p,Yunus Parvez,M,1931.0,,Indian people
/m/05zm76x,Nirmal Pandey,M,1962.0,,Indian people
/m/0206dh,Penny Singleton,F,1908.0,,
/m/02x71fv,Charles Trowbridge,M,1882.0,,
/m/0391jz,Rachel McAdams,F,1978.0,1.65,
/m/0d8mv3,Gad Elmaleh,M,1971.0,1.77,Moroccan Jews
/m/03nt5j2,Mia Wasikowska,F,1989.0,1.62,
/m/01jvs4,Anthony Michael Hall,M,1968.0,1.88,
/m/03czn8,Frank McRae,M,1942.0,,African American
/m/07nc68,James Keach,M,1947.0,,
/m/0g1zb1,John Shrapnel,M,1942.0,,
/m/04n2gdj,Emir Hadžihafizbegović,M,1961.0,,
/m/064kw3f,Nawazuddin Siddiqui,M,1974.0,,
/m/05bfxz7,Peter Reynolds,M,1926.0,,
/m/02x6dnm,Carl Möhner,M,1921.0,,
/m/0bl9w7,Sue Lloyd,F,1939.0,1.72,
/m/07yz8j,Tom Powers,M,1890.0,,
/m/03m6ljp,John Lapus,M,1973.0,,
/m/0f1910,Richard Cramer,M,1889.0,1.82,
/m/02x2lmz,Edward Peil Sr.,M,1883.0,,
/m/06fsh2,Sarita Choudhury,F,1966.0,,Indian people
/m/02r7b1k,"William ""Billy"" Costello",M,1898.0,,
/m/055cmk,Chishu Ryu,M,1904.0,,
/m/03hh2mx,Haruko Sugimura,F,1909.0,,
/m/0gblvdk,So Yamamura,M,1910.0,,
/m/02qjhhd,Arya Babbar,M,1981.0,,Indian people
/m/06xh_m,Mark Rylance,M,1960.0,1.73,
/m/04ync7,Lee Tracy,M,1898.0,1.77,
/m/0gc1357,Rajnibala,F,,1.57,Indian people
/m/0b3rmc,Ben Welden,M,1901.0,,
/m/03wfjh1,Françoise Arnoul,F,1931.0,,
/m/06tdjp,Beryl Reid,F,1919.0,1.6,
/m/02vkbl,Edward Andrews,M,1914.0,,
/m/06h994,Dania Ramirez,F,1979.0,1.638,
/m/080sth,Ken Leung,M,1970.0,1.7,
/m/0fkv25,John Boles,M,1895.0,,
/m/06nypf,Victor Kilian,M,1891.0,,
/m/0bbln5,Donal McCann,M,1943.0,,
/m/051rf_,Taro Ishida,M,1944.0,,
/m/03f46w,Sangeeta Bijlani,F,1960.0,1.7,Indian people
/m/02wcl9z,Resham,F,1979.0,,
/m/02qjkp6,Graham Jarvis,M,1930.0,,
/m/01vzz1c,Cliff Richard,M,1940.0,1.79,
/m/0gxqr1,Madhupal,M,,1.8,Indian people
/m/064nrky,Sindhu Menon,F,1985.0,,Malayali
/m/0gdk0k2,Avtar Gill,M,,,
/m/04j5s3,Hisao Egawa,M,1962.0,,
/m/05syym4,Joffre Soares,M,1918.0,,
/m/02zbgr_,Symona Boniface,F,1894.0,,
/m/03mbtgw,Victor Travers,M,1884.0,,
/m/049j7d,Aaron Kwok,M,1965.0,1.72,
/m/03sf37,Danny Masterson,M,1976.0,1.78,
/m/0412tyy,Akshay Anand,M,,,
/m/0gc9cv_,Vicky Ahuja,M,,,Indian people
/m/031wqn,Francesca Annis,F,1945.0,1.651,
/m/01tjc9,John Welsh,M,1904.0,,
/m/02r39q7,Ken Jeong,M,1969.0,1.66,Koreans
/m/083wr9,Jess Harnell,M,1963.0,1.77,
/m/05f4k9n,Roger Yuan,M,1961.0,1.78,
/m/03j149k,Method Man,M,1971.0,1.905,African American
/m/0863x_,Judah Friedlander,M,1969.0,1.75,Croatian American
/m/06916x,Don DeFore,M,1913.0,1.854,
/m/027n_w_,Sathyaneshan Nadar,M,1912.0,,
/m/0c0vlc,Jim Sturgess,M,1981.0,1.84,
/m/0ksrf8,Rebecca Hall,F,1982.0,1.75,
/m/02wykx,Devon Aoki,F,1982.0,1.651,
/m/06p8hd,Aimee Garcia,F,1978.0,,
/m/034456,Erica Leerhsen,F,1976.0,1.74,
/m/06dj7m,Coleen Gray,F,1922.0,,
/m/035zxq,Francis X. Bushman,M,1883.0,1.83,
/m/0ksb6w,Winifred Greenwood,F,1885.0,,
/m/0ks21t,John Steppling,M,1870.0,,
/m/02z8x0,Thomas J. Moore,M,1883.0,,
/m/08p5v6,Louis Mandylor,M,1966.0,,Australians
/m/08bx_1,Season Hubley,F,1951.0,1.65,
/m/01vvyc_,50 Cent,M,1975.0,1.829,African American
/m/018lp7,Annie Potts,F,1952.0,1.6,
/m/02p_y32,Winston Rekert,M,1949.0,,
/m/02d6_9,Ryo Kase,M,1974.0,1.74,
/m/01tspk0,Peter Bowles,M,1936.0,,
/m/0kr_px,Jeff York,M,1912.0,1.93,
/m/035wq7,Steve Guttenberg,M,1958.0,,
/m/03d9sv,Margaret O'Brien,F,1937.0,,
/m/01ly8w,Buddy Hackett,M,1924.0,1.676,
/m/01csyt,Sid Caesar,M,1922.0,1.87,Jewish people
/m/063rv8,Alan Carney,M,1909.0,,
/m/01vrqtm,Björk,F,1965.0,1.63,Icelanders
/m/048rgv,Jun Ji-hyun,F,1981.0,1.73,Koreans
/m/069d8j,Frances O'Connor,F,1967.0,1.74,
/m/03ck5yj,Bembol Roco,M,1953.0,,
/m/073zm3,Jean Parker,F,1915.0,1.6,
/m/05c934,Elisha Cook Jr.,M,1903.0,1.65,
/m/02r35vg,Stefan Gierasch,M,1926.0,,
/m/05zj3h7,Vivek Shauq,M,1963.0,,Indian people
/m/0dxcyf,Belle Bennett,F,1891.0,,
/m/0gdl9c1,Kumud Chuggani,F,,,
/m/0cr2xx,Hannah Taylor-Gordon,F,1987.0,1.74,Jewish people
/m/0cb2d2,Urbano Barberini,M,1961.0,,
/m/01vs4ff,David Gilmour,M,1946.0,1.8,
/m/0g5pdj,Arnold Pinnock,M,1961.0,1.85,
/m/04_51c,Geraldine James,F,1950.0,,
/m/09qcp5,Nick Zano,M,1978.0,1.85,
/m/02q0vb,May Whitty,F,1865.0,,
/m/04qhwv,Ruth Hussey,F,1911.0,1.65,
/m/0d0g80,Murray Alper,M,1904.0,1.75,
/m/02xsrq,Alicia Witt,F,1975.0,1.73,
/m/076vyjv,Kishore,M,,,Indian people
/m/02qpwvy,Amber Heard,F,1986.0,1.73,
/m/0407f,James Brown,M,1933.0,1.68,African American
/m/02740jf,Sushmita Mukherjee,F,,,Indian people
/m/07l_qw,Innokenty Smoktunovsky,M,1925.0,,
/m/0b28td,Kyoka Suzuki,F,1968.0,,
/m/03v40v,Bill Melendez,M,1916.0,,
/m/0g783p,Sameer Dattani,M,1982.0,,
/m/0j_5xr,Aditya Lakhia,M,,,
/m/08lknx,John Carroll Lynch,M,1963.0,,
/m/08715p,Mauricio Borensztein,M,1927.0,,
/m/031gyt,Bill Bellamy,M,1965.0,1.93,African American
/m/01jbx1,Tyra Banks,F,1973.0,1.78,African American
/m/05vljb,James Shigeta,M,1933.0,,
/m/04h_dts,Paul Dubov,M,1918.0,,
/m/030bq5,Christina Milian,F,1981.0,1.57,
/m/0c8jqz,Carol Dempster,F,1901.0,,
/m/079jd_,William Hootkins,M,1948.0,,
/m/028blwj,Lynn Collins,F,1977.0,1.73,
/m/0fv7p2,Arthur Wontner,M,1875.0,,
/m/02qdg7f,Nancy Price,F,1880.0,,
/m/03cpl07,Robert Clarke,M,1920.0,,
/m/043hg,John Sayles,M,1950.0,1.93,
/m/05yclh,Rob Morrow,M,1962.0,1.78,Jewish people
/m/053m30,Skeet Ulrich,M,1970.0,1.79,
/m/04zy07k,Achint Kaur,F,,,
/m/0b5139,Halina Reijn,F,1975.0,,Dutch people
/m/0dd92v0,Karel Štěpánek,M,1899.0,,
/m/0bm93kg,George Merritt,M,1890.0,,
/m/0fnyxd,Vernon Wells,M,1945.0,1.85,
/m/014f8k,Irène Jacob,F,1966.0,,
/m/059xnf,Mark Addy,M,1964.0,1.791,
/m/06s9fb,Scott Speedman,M,1975.0,1.803,
/m/0150rl,Rosamund Pike,F,1979.0,1.74,
/m/07_8gz,Harvey Atkin,M,1942.0,,
/m/05q7k8,Laxmikant Berde,M,1954.0,,Indian people
/m/0g8p5s5,Anjana Mumtaz,F,,1.6,Indian people
/m/07__w1,Laurent Terzieff,M,1935.0,,
/m/01yf85,Jessica Alba,F,1981.0,1.7,Latin American
/m/09rt81z,Jamie Sives,M,1973.0,,
/m/0f_7mf,Shauna Macdonald,F,1981.0,1.68,
/m/03m9p8n,Wyndham Standing,M,1880.0,,
/m/02vqlv_,Lori Nelson,F,1933.0,,
/m/01v8fdx,Greg Evigan,M,1953.0,1.9,
/m/040lx6,Mike Connors,M,1925.0,,
/m/0c3jby,Adam Deacon,M,1983.0,1.65,
/m/0clvpg,Lesley Manville,F,1956.0,,
/m/087_8r,Phil Davis,M,1953.0,1.68,
/m/0j_5t1,Noel Madison,M,1897.0,,
/m/092b35,Vivian Blaine,F,1921.0,1.57,
/m/03c3kj4,Margaret Whitton,F,1950.0,1.62,
/m/05bn39,Oliver Hudson,M,1976.0,1.85,Jewish people
/m/05lv4d,Duane Martin,M,1965.0,,African American
/m/05c02sl,J. Kenneth Campbell,M,1947.0,,
/m/0dvl1k,Eddie Velez,M,1958.0,,
/m/01x4n7,Tony Danza,M,1951.0,1.753,
/m/05rbgc,David Faustino,M,1974.0,1.6,
/m/033071,Richard Masur,M,1948.0,1.85,
/m/06x0z8,Connie Britton,F,1967.0,1.73,
/m/05dyxw,William Finley,M,1942.0,,
/m/0994nv,Dominique Sanda,F,1951.0,,
/m/0144l1,Pete Townshend,M,1945.0,1.829,
/m/02_wxh,Howie Mandel,M,1955.0,1.78,Jewish people
/m/04n246,Tricia Helfer,F,1974.0,1.78,Norwegians
/m/05bg0x4,David Landau,M,1879.0,,
/m/01pk3z,Anna Faris,F,1976.0,1.65,
/m/044qsc,Leon Schuster,M,1951.0,,
/m/060wnz,Karl Dane,M,1886.0,1.92,
/m/03ck7kq,Damian Lau,M,1949.0,,
/m/02rr7_,Walter Abel,M,1898.0,1.77,
/m/0163r3,Isaac Hayes,M,1942.0,1.82,African American
/m/08m_kw,Megan Cavanagh,F,1960.0,,
/m/02qz347,Silvio Orlando,M,1957.0,,
/m/01x2bq4,Noor Jehan,F,1926.0,,
/m/0cfdbx,Rehman,M,1921.0,,
/m/09vxjf,"Don ""Red"" Barry",M,1912.0,1.63,
/m/043nshs,Anthony Bushell,M,1904.0,,
/m/047pd8n,Selmer Jackson,M,1888.0,,
/m/03mdz0c,George Chesebro,M,1888.0,1.82,
/m/0gbxy2w,John Dilson,M,1891.0,,
/m/08cm4w,Barbara Rush,F,1927.0,,
/m/0ccbvz,Helen Ferguson,F,1901.0,1.6,
/m/03g9zc,Joanna Gleason,F,1950.0,,
/m/03bh_t,Lori Petty,F,1963.0,1.72,
/m/07l4yc,Bob Bergen,M,1964.0,,Jewish people
/m/0d3rq,Laura Gemser,F,1950.0,,
/m/0dxb5m,Whip Hubley,M,1958.0,,
/m/01kwld,Dominic Monaghan,M,1976.0,1.7,
/m/09np9f,Ai-Ai de las Alas,F,1964.0,,
/m/027_1t7,François Périer,M,1919.0,,
/m/0b5by4,Tris Coffin,M,1909.0,,
/m/0737l8,Lila Lee,F,1901.0,1.6,
/m/06jczl,Michael Weston,M,1973.0,,
/m/08tp5c,Arielle Kebbel,F,1985.0,1.73,
/m/0ksjc7,Rinko Kikuchi,F,1981.0,1.65,
/m/07_70k,James McDaniel,M,1958.0,1.867,African American
/m/096_nf,James Ellison,M,1910.0,,
/m/0311ls,Adam Rodriguez,M,1975.0,1.83,
/m/04n81k,Susanne Blakeslee,F,1956.0,,
/m/0490sl,Daran Norris,M,1964.0,,
/m/0bj3ng,Christopher Neame,M,1947.0,,
/m/0f41kn,Julia Nickson-Soul,F,1958.0,1.67,
/m/04dh02,Al Waxman,M,1935.0,,Jewish people
/m/08tj1m,Aitana Sánchez-Gijón,F,1968.0,1.66,
/m/03q3x5,Jessica Walter,F,1941.0,1.73,
/m/09qngv,Rick Hoffman,M,1970.0,1.78,
/m/074bp3,Johnny Messner,M,1970.0,1.85,
/m/05zm1c5,Audrey Wasilewski,F,1967.0,,
/m/04cf4c,Audra Lindley,F,1918.0,1.72,
/m/0j_n3p,Alex McArthur,M,1957.0,,
/m/06n00t,Meredith Salenger,F,1970.0,1.6,
/m/090cpb,Kenne Duncan,M,1903.0,,
/m/0b8cgz,Luana Anders,F,1938.0,,
/m/01nrgq,Tim Conway,M,1933.0,1.68,
/m/01dmdw,Barry Bostwick,M,1945.0,1.93,
/m/032z5b,Harry Hamlin,M,1951.0,1.8,
/m/0d028n,Kaoru Yachigusa,F,1931.0,,
/m/02x2_y0,Joanna Scanlan,F,1961.0,,Welsh people
/m/01whz6_,Gracie Allen,F,1895.0,,
/m/0bmh8b6,Athole Stewart,M,1879.0,,
/m/09mf3s,Mary Mara,F,1960.0,,
/m/03w9v1d,Ashley Greene,F,1987.0,1.65,Americans
/m/027y0tq,Sebastian Stan,M,1983.0,1.8,
/m/047lf34,Julianna Guill,F,1987.0,,
/m/03d93my,Pauline Moore,F,1914.0,1.67,
/m/094vl9,Jack Plotnick,M,1968.0,1.8,
/m/0b6yhk,Nora Zehetner,F,1981.0,1.6,
/m/0kt7mj,Chad Lindberg,M,1976.0,1.8,
/m/01pn62t,Arletty,F,1898.0,,
/m/0dkcx2,Raymond Pellegrin,M,1925.0,,
/m/03nqch7,Hiroyuki Nagato,M,1934.0,,
/m/0524kjx,Lee Jung-jae,M,1973.0,,
/m/019wrw,Jay Silverheels,M,1912.0,,Mohawk people
/m/0847t1,John Jarratt,M,1951.0,,
/m/01vtdch,René Liu,F,1970.0,,
/m/01r2_dh,Chieko Baisho,F,1941.0,,
/m/0k2vjd,Fukikoshi Mitsuru,M,1965.0,,
/m/01zbf1,Valerie Harper,F,1939.0,1.68,
/m/0b0vsv,Daniel Sunjata,M,1971.0,1.85,African American
/m/09g6lvd,Mumtaj,F,1980.0,,
/m/026zfzg,John Brumpton,M,,,
/m/074q_g,Joan Davis,F,1907.0,,
/m/09b76x,Mark Lee,M,1968.0,,
/m/05zsnc3,Renato Scarpa,M,1939.0,,
/m/06s0lj,Parley Baer,M,1914.0,,
/m/0cg0tr,Bhagwan Dada,M,1913.0,,Indian people
/m/03cgmz2,Chien-lien Wu,F,1968.0,,
/m/0994vj,Henry Kendall,M,1897.0,,
/m/0bmcm5w,John Turnbull,M,1880.0,,
/m/06nx4h,Isabella Hofmann,F,1958.0,,
/m/0537mz2,Rama Prabha,F,1947.0,,
/m/04f_41f,Aksel Hennie,M,1975.0,1.73,
/m/0bx0jys,Mark Ivanir,M,1968.0,,
/m/0871ns,Helena Bergström,F,1964.0,1.6,
/m/098m2j,Ian Gomez,M,1964.0,,
/m/0bsc89,Simone Singh,F,1974.0,,
/m/0gbxgtx,Rajesh Puri,M,,,
/m/03hnrn3,Sharad Kapoor,M,1976.0,,
/m/0277krl,Laila Robins,F,1959.0,,
/m/0274lkp,Raoul Trujillo,M,1955.0,1.82,
/m/059w4s,Lisa Jakub,F,1978.0,,
/m/0ksy5d,Angelica Panganiban,F,1986.0,1.6764,
/m/04ld3wv,Manjari Phadnis,F,1984.0,,Indian people
/m/03vfyf,Cindy Pickett,F,1947.0,,
/m/080ff9t,Nana Palsikar,M,1907.0,,Indian people
/m/03574m,Donald Faison,M,1974.0,1.83,African American
/m/01sh9vg,Debbie Allen,F,1950.0,1.57,
/m/01z7mb,Rue McClanahan,F,1934.0,1.6,Choctaw
/m/01mpq7s,Beyoncé,F,1981.0,1.69,
/m/083dnr,Zachery Ty Bryan,M,1981.0,1.8,
/m/09ctkm,Gerry Bednob,M,1950.0,,
/m/05t0710,Jean-Luc Bideau,M,1940.0,,
/m/0gmx76,Ben Daniels,M,1964.0,1.83,
/m/05q0ls,Barbara Williams,F,1953.0,,
/m/04w9fp,Graham Stark,M,1922.0,,
/m/043pqwg,Ned Glass,M,1906.0,,
/m/063_g_,Michelle Monaghan,F,1976.0,1.7,
/m/032_jg,Casey Affleck,M,1975.0,1.75,Irish people
/m/0fx0mw,Michael K. Williams,M,1966.0,1.8,African American
/m/07c084,Michael DeLorenzo,M,1959.0,1.77,
/m/02776nf,Linda Arsenio,F,1978.0,,
/m/02qgknx,Tarık Akan,M,1949.0,,
/m/07tvgs,Tom Guiry,M,1981.0,1.73,
/m/02p_ycc,Arthur J. Nascarella,M,1944.0,,
/m/0bbf65p,Scott Michael Campbell,M,1971.0,,
/m/0gc0x6x,Kamal Kapoor,M,1920.0,,Indian people
/m/072gqb,Sean Faris,M,1982.0,1.83,
/m/08md8s,Zelda Rubinstein,F,1933.0,1.29,
/m/03zrvd,Tom London,M,1889.0,,
/m/03c9pcl,Edmund Cobb,M,1892.0,,
/m/0pz7h,Tina Fey,F,1970.0,1.64,
/m/07yszd,Sandrine Kiberlain,F,1968.0,1.73,
/m/07kjhfr,Craig Hall,M,1974.0,,
/m/04b8hz,Colin Hanks,M,1977.0,1.86,
/m/03mhn55,Robert Homans,M,1877.0,,
/m/0bwj0rx,Olga Lindo,F,1899.0,,
/m/076x4v5,Milton Rosmer,M,1881.0,,
/m/046m59,S. Epatha Merkerson,F,1952.0,1.67,African American
/m/08zvj5,Erik von Detten,M,1982.0,1.85,
/m/01qypfn,Fumiko Orikasa,F,1974.0,,
/m/03gznpw,June Collyer,F,1906.0,,
/m/06zvdn,James Craig,M,1912.0,,
/m/0f1v8c,Natalia Nogulich,F,1950.0,,Serbian American
/m/0dq9zb,Susumu Fujita,M,1912.0,,
/m/02vvhp9,Kimberly Scott,F,1961.0,,African American
/m/02lrn6,Mark-Paul Gosselaar,M,1974.0,1.83,Indonesian American
/m/05q9cbr,Riccardo Garrone,M,1926.0,,
/m/02l5q3,Lauren Lee Smith,F,1980.0,1.78,
/m/06pj8,Steven Spielberg,M,1946.0,1.715,Jewish people
/m/03sqfv,David Dukes,M,1945.0,,
/m/0642_j,Ernest Thesiger,M,1879.0,,
/m/080h6jz,Isabel Ruth,F,1940.0,,
/m/01h448,Olivia Hussey,F,1951.0,1.6,
/m/0gpbfr,Richa Pallod,F,1980.0,,
/m/0gnkff,Al Bridge,M,1891.0,,
/m/0g5jbdx,S.N. Banerjee,M,,,
/m/04g1bz,Jon Cryer,M,1965.0,1.746,
/m/02rzb8,James Darren,M,1936.0,1.7,
/m/0337t1,Courtney B. Vance,M,1960.0,,African American
/m/06crng,Russell Brand,M,1975.0,1.85,
/m/04lgqv8,Zhao Wenzhuo,M,1972.0,,
/m/07wlpq,Mel Harris,F,1956.0,1.727,
/m/06ggwc,Jack Kehler,M,,,
/m/05r199,Turhan Bey,M,1922.0,,
/m/01jg2n,Gloria Foster,F,1933.0,,African American
/m/01jw0h,John Hannah,M,1962.0,1.77,
/m/03d8s9x,Rajeshwari Sachdev,F,1975.0,,Indian people
/m/0bwl03h,Judy Gunn,F,1915.0,,
/m/04n0835,Ian Fleming,M,1888.0,,
/m/0gm1l98,Lisa Vischer,F,,,
/m/07s3lpz,Jason Blicker,M,,,
/m/04dyy1q,Franklin Dyall,M,1874.0,,
/m/0287cb7,Graciela Borges,F,1941.0,,
/m/09x7w9,Beverly Todd,F,1946.0,,African American
/m/0grrpl,Robert C. Bruce,M,1914.0,,
/m/076cqm,Shimizu Misa,F,1970.0,1.65,
/m/026b3pp,Ken'ichi Matsuyama,M,1985.0,1.8,
/m/060j8b,John Krasinski,M,1979.0,1.91,
/m/07yqgqd,Robert Baker,M,1979.0,1.88,
/m/08sqrs,Dennis Christopher,M,1955.0,,
/m/0cyjzn,Joe Flynn,M,1924.0,1.67,
/m/03_wpf,Maggie Grace,F,1983.0,1.75,
/m/04_lhj,Dhritiman Chaterji,M,1945.0,,Indian people
/m/03v1jf,January Jones,F,1978.0,1.68,
/m/09gqk_k,Arun Pandian,F,1958.0,1.8288,
/m/04gkrdp,Nerio Bernardi,M,1899.0,,
/m/02blg0,Yusuke Iseya,M,1976.0,,
/m/04cfxp,Felissa Rose,F,1969.0,1.63,
/m/023y9d,Lori Loughlin,F,1964.0,1.68,
/m/04clh4,Madge Sinclair,F,1938.0,,Jamaican American
/m/02x41dn,Lee Purcell,F,1947.0,,
/m/0cxkpg,Kent Rogers,M,1923.0,,
/m/02r_nlt,Eusebio Poncela,M,1947.0,,
/m/07c4pv,Nicol Williamson,M,1936.0,1.88,
/m/08jtv5,Michael Bell,M,1938.0,,
/m/04ljbz,Don Henderson,M,1932.0,,
/m/0b2rvr,Ray McAnally,M,1926.0,,White people
/m/0946gw,Sue Ane Langdon,F,1936.0,,
/m/028hc2,Lyle Lovett,M,1957.0,1.83,
/m/06khfv,Ivan Sergei,M,1971.0,1.88,
/m/0cfxd5,Asin Thottumkal,F,1985.0,1.63,Indian people
/m/02x2c2l,Ted Adams,M,1890.0,,
/m/0521f5_,Kim Su-ro,M,1970.0,1.85,
/m/0fk6q_,Noah Fleiss,M,1984.0,1.74,
/m/05yqj3,Jack Riley,M,1935.0,,
/m/02q4ct0,Larry Cedar,M,1955.0,1.82,
/m/02dmts,Mae Murray,F,1889.0,1.57,
/m/0bqs9xj,Anuradha,F,,,
/m/01w0qy2,Anne Archer,F,1947.0,1.7,
/m/0bbbjl4,Chris Browning,M,,,
/m/08y3q6,Leon Errol,M,1881.0,,
/m/03jl2r,George Bancroft,M,1882.0,,
/m/0dkc9ww,Seema Deo,F,,1.55,
